names	tissues	correlation	ontology	similarity.measure	expr.distance	status
SRR1434545_Prostate	prostate	-0.352352425551843	Jaccard	Spearman	Spearman	5
SRR1434631_Colon_Transverse	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1434689_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1434760_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1434910_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1435113_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1435667_Prostate	prostate	-0.352352425551843	Jaccard	Spearman	Spearman	5
SRR1435730_Kidney_Cortex	kidney	0.851611857035155	Jaccard	Spearman	Spearman	5
SRR1436021_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1436042_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1436228_Liver	liver	0.161940961583132	Jaccard	Spearman	Spearman	5
SRR1436280_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1436515_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1436583_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1436629_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1437056_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1437143_Prostate	prostate	-0.533013878614539	Jaccard	Spearman	Spearman	5
SRR1437163_Prostate	prostate	-0.498034617538388	Jaccard	Spearman	Spearman	5
SRR1437274_Kidney_Cortex	kidney	0.018559444741399	Jaccard	Spearman	Spearman	5
SRR1437514_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1437598_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1439697_Colon_Transverse	colon	0.73083644624406	Jaccard	Spearman	Spearman	5
SRR1440467_Liver	liver	0.642945684500678	Jaccard	Spearman	Spearman	5
SRR1440584_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1440625_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1440809_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1441178_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1441483_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1441631_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1441768_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1441804_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1441913_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1442440_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1442612_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1442708_Kidney_Cortex	kidney	0.851611857035155	Jaccard	Spearman	Spearman	5
SRR1443092_Kidney_Cortex	kidney	0.497158009589074	Jaccard	Spearman	Spearman	5
SRR1443137_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1443399_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1443419_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1443695_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1443776_Liver	liver	0.027573707392578	Jaccard	Spearman	Spearman	5
SRR1443800_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1444043_Colon_Transverse	colon	0.73083644624406	Jaccard	Spearman	Spearman	5
SRR1444083_Liver	liver	0.642945684500678	Jaccard	Spearman	Spearman	5
SRR1444523_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1444701_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1444978_Colon_Transverse	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1445218_Liver	liver	0.161940961583132	Jaccard	Spearman	Spearman	5
SRR1445426_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1445765_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1445835_Kidney_Cortex	kidney	0.497158009589074	Jaccard	Spearman	Spearman	5
SRR1446114_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1446203_Liver	liver	0.027573707392578	Jaccard	Spearman	Spearman	5
SRR1446265_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1446606_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1446716_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1447325_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1447481_Colon_Transverse	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1447547_Liver	liver	0.642945684500678	Jaccard	Spearman	Spearman	5
SRR1447631_Kidney_Cortex	kidney	0.851611857035155	Jaccard	Spearman	Spearman	5
SRR1451857_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1452222_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1452888_Kidney_Cortex	kidney	0.497158009589074	Jaccard	Spearman	Spearman	5
SRR1453005_Prostate	prostate	-0.498034617538388	Jaccard	Spearman	Spearman	5
SRR1453434_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1453747_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1453787_Thyroid	thyroid	0.734461525163825	Jaccard	Spearman	Spearman	5
SRR1454031_Colon_Sigmoid	colon	0.73083644624406	Jaccard	Spearman	Spearman	5
SRR1454265_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1454498_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1454821_Colon_Sigmoid	colon	0.73083644624406	Jaccard	Spearman	Spearman	5
SRR1455104_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1455413_Prostate	prostate	-0.352352425551843	Jaccard	Spearman	Spearman	5
SRR1455436_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1455653_Liver	liver	0.642945684500678	Jaccard	Spearman	Spearman	5
SRR1455741_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1455878_Liver	liver	0.642945684500678	Jaccard	Spearman	Spearman	5
SRR1456051_Liver	liver	0.642945684500678	Jaccard	Spearman	Spearman	5
SRR1456093_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1456208_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1456250_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1456548_Prostate	prostate	-0.498034617538388	Jaccard	Spearman	Spearman	5
SRR1456591_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1456611_Prostate	prostate	-0.498034617538388	Jaccard	Spearman	Spearman	5
SRR1456711_Kidney_Cortex	kidney	0.851611857035155	Jaccard	Spearman	Spearman	5
SRR1456771_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1457080_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1457197_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1457336_Colon_Sigmoid	colon	0.73083644624406	Jaccard	Spearman	Spearman	5
SRR1457925_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1457972_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1458198_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1458380_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1458506_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1458529_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1458574_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1459324_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1459465_Prostate	prostate	-0.533013878614539	Jaccard	Spearman	Spearman	5
SRR1459697_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1460235_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1460409_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1464353_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1464432_Colon_Transverse	colon	0.73083644624406	Jaccard	Spearman	Spearman	5
SRR1464812_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1464897_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1465153_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1465248_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1465375_Prostate	prostate	-0.352352425551843	Jaccard	Spearman	Spearman	5
SRR1465480_Prostate	prostate	-0.533013878614539	Jaccard	Spearman	Spearman	5
SRR1465871_Kidney_Cortex	kidney	-0.212024245872866	Jaccard	Spearman	Spearman	5
SRR1466091_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1466177_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1466278_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1466338_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1466597_Colon_Transverse	colon	0.73083644624406	Jaccard	Spearman	Spearman	5
SRR1466687_Colon_Transverse	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1466770_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1467149_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1467171_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1467194_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1467544_Colon_Transverse	colon	0.73083644624406	Jaccard	Spearman	Spearman	5
SRR1467943_Colon_Transverse	colon	0.73083644624406	Jaccard	Spearman	Spearman	5
SRR1468096_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1468118_Prostate	prostate	-0.352352425551843	Jaccard	Spearman	Spearman	5
SRR1468184_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1468314_Liver	liver	0.161940961583132	Jaccard	Spearman	Spearman	5
SRR1468426_Kidney_Cortex	kidney	0.851611857035155	Jaccard	Spearman	Spearman	5
SRR1469102_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1469477_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1469746_Kidney_Cortex	kidney	0.851611857035155	Jaccard	Spearman	Spearman	5
SRR1469791_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1470057_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1470253_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1470513_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1470624_Colon_Transverse	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1470682_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1470751_Liver	liver	0.027573707392578	Jaccard	Spearman	Spearman	5
SRR1470855_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1471178_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1471267_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1471291_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1471862_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1472012_Liver	liver	0.027573707392578	Jaccard	Spearman	Spearman	5
SRR1472259_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1472598_Thyroid	thyroid	0.602419405562139	Jaccard	Spearman	Spearman	5
SRR1472863_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1473100_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1473209_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1473232_Colon_Transverse	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1473275_Liver	liver	0.642945684500678	Jaccard	Spearman	Spearman	5
SRR1473295_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1473361_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1473443_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1473674_Liver	liver	0.027573707392578	Jaccard	Spearman	Spearman	5
SRR1473915_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1474000_Colon_Transverse	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1475233_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1475281_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1475430_Thyroid	thyroid	0.602419405562139	Jaccard	Spearman	Spearman	5
SRR1475483_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1475785_Colon_Sigmoid	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1476324_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1476348_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1476384_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1476485_Liver	liver	0.161940961583132	Jaccard	Spearman	Spearman	5
SRR1476507_Prostate	prostate	-0.498034617538388	Jaccard	Spearman	Spearman	5
SRR1476652_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1476903_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1476974_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1477292_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1477339_Colon_Transverse	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1477522_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1477732_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1478113_Liver	liver	0.161940961583132	Jaccard	Spearman	Spearman	5
SRR1478410_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1478571_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1478637_Liver	liver	0.642945684500678	Jaccard	Spearman	Spearman	5
SRR1478679_Prostate	prostate	-0.352352425551843	Jaccard	Spearman	Spearman	5
SRR1478789_Liver	liver	0.161940961583132	Jaccard	Spearman	Spearman	5
SRR1479062_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1479085_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1479306_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1479370_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1479489_Liver	liver	0.642945684500678	Jaccard	Spearman	Spearman	5
SRR1479549_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1479663_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1479721_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1480083_Prostate	prostate	-0.352352425551843	Jaccard	Spearman	Spearman	5
SRR1480565_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1480611_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1480721_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1485020_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1485060_Colon_Transverse	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1485438_Liver	liver	0.642945684500678	Jaccard	Spearman	Spearman	5
SRR1485700_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1486044_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1486080_Kidney_Cortex	kidney	0.497158009589074	Jaccard	Spearman	Spearman	5
SRR1486348_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1487403_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1487465_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1487547_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1487704_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1487728_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1487890_Liver	liver	0.642945684500678	Jaccard	Spearman	Spearman	5
SRR1488307_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1488770_Prostate	prostate	-0.533013878614539	Jaccard	Spearman	Spearman	5
SRR1488790_Liver	liver	0.642945684500678	Jaccard	Spearman	Spearman	5
SRR1489349_Colon_Sigmoid	colon	0.761493665793458	Jaccard	Spearman	Spearman	5
SRR1489631_Prostate	prostate	-0.352352425551843	Jaccard	Spearman	Spearman	5
SRR1489757_Liver	liver	0.161940961583132	Jaccard	Spearman	Spearman	5
SRR1490546_Liver	liver	0.642945684500678	Jaccard	Spearman	Spearman	5
SRR1490635_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1490658_Kidney_Cortex	kidney	0.851611857035155	Jaccard	Spearman	Spearman	5
SRR1491275_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1498226_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1498290_Colon_Transverse	colon	0.73083644624406	Jaccard	Spearman	Spearman	5
SRR1498438_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1498505_Colon_Transverse	colon	0.73083644624406	Jaccard	Spearman	Spearman	5
SRR1498661_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1499040_Liver	liver	0.027573707392578	Jaccard	Spearman	Spearman	5
SRR1499215_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1499260_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1499395_Liver	liver	0.161940961583132	Jaccard	Spearman	Spearman	5
SRR1499543_Thyroid	thyroid	0.608365784103098	Jaccard	Spearman	Spearman	5
SRR1499652_Colon_Transverse	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1499675_Liver	liver	0.642945684500678	Jaccard	Spearman	Spearman	5
SRR1499699_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1500071_Colon_Sigmoid	colon	0.718518591384972	Jaccard	Spearman	Spearman	5
SRR1500089_Prostate	prostate	0.109634252020266	Jaccard	Spearman	Spearman	5
SRR1500131_Colon_Transverse	colon	0.73083644624406	Jaccard	Spearman	Spearman	5
SRR1500261_Kidney_Cortex	kidney	0.497158009589074	Jaccard	Spearman	Spearman	5
SRR1500516_Colon_Transverse	colon	0.0877626497229234	Jaccard	Spearman	Spearman	5
SRR1500661_Liver	liver	0.642945684500678	Jaccard	Spearman	Spearman	5
SRR1500908_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR1501097_Thyroid	thyroid	0.803014533962745	Jaccard	Spearman	Spearman	5
SRR598068_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR597952_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR598100_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR598364_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR598565_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR598645_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR599346_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR599412_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR599122_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR602389_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR601157_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR601962_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR601359_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR608064_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR607679_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR601525_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR601549_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR601843_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR607705_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR602338_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR608120_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR602951_Thyroid	thyroid	0.502443444458483	Cosine	Pearson	Spearman	5
SRR602978_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR603036_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR603726_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR603834_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR604148_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR604294_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR604342_Thyroid	thyroid	-0.838432719327165	Cosine	Pearson	Spearman	5
SRR603268_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR603942_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR608512_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR607502_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR613402_Thyroid	thyroid	0.502443444458483	Cosine	Pearson	Spearman	5
SRR614912_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR613018_Thyroid	thyroid	-0.531858512211388	Cosine	Pearson	Spearman	5
SRR613258_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR613795_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR615285_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR613975_Thyroid	thyroid	0.779353652699202	Cosine	Pearson	Spearman	5
SRR613711_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR614023_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR614107_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR614275_Thyroid	thyroid	0.502443444458483	Cosine	Pearson	Spearman	5
SRR615347_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR614743_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR615886_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR615491_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR654754_Thyroid	thyroid	0.502443444458483	Cosine	Pearson	Spearman	5
SRR655696_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR654969_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR655076_Thyroid	thyroid	0.502443444458483	Cosine	Pearson	Spearman	5
SRR658009_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR655780_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR655495_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR656035_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR657821_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR657809_Prostate	prostate	-0.0442476622399701	Cosine	Pearson	Spearman	5
SRR655277_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR656191_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR658021_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR658117_Thyroid	thyroid	0.502443444458483	Cosine	Pearson	Spearman	5
SRR656469_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR656528_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR656373_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR657101_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR657360_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR657372_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR657420_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR657845_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR658573_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR659649_Liver	liver	0.695187104966541	Cosine	Pearson	Spearman	5
SRR659744_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR659578_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR659133_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR659923_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR659947_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR659851_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR659259_Thyroid	thyroid	-0.563953631294977	Cosine	Pearson	Spearman	5
SRR660079_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR660212_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR660236_Thyroid	thyroid	0.551422395639779	Cosine	Pearson	Spearman	5
SRR660438_Thyroid	thyroid	0.769049435958507	Cosine	Pearson	Spearman	5
SRR665646_Thyroid	thyroid	-0.531858512211388	Cosine	Pearson	Spearman	5
